 -2.676050315462954E-187 -1.141838721956283E-006  0.000000000000000E+000
  5.352100630925907E-187 -1.141838721956283E-006  4.355095896096456E-185
 -1.873235220824067E-186 -1.141838721956283E-006 -1.742038358438582E-184
  6.957730820203372E-186 -1.141838721956283E-006  6.532643844144977E-184
 -2.595768805999057E-185 -1.141838721956283E-006 -2.438853701814024E-183
  9.687302141975895E-185 -1.141838721956283E-006  9.102150422841597E-183
 -3.615343976190452E-184 -1.141838721956283E-006 -3.396974798955236E-182
  1.349264569056362E-183 -1.141838721956283E-006  1.267768415353735E-181
 -5.035523878606626E-183 -1.141838721956283E-006 -4.731376181519207E-181
  1.879283094537014E-182 -1.141838721956283E-006  1.765773631072309E-180
 -7.013579990287395E-182 -1.141838721956283E-006 -6.589956906137316E-180
  2.617503686661139E-181 -1.141838721956283E-006  2.459405399347806E-179
 -9.768656747616254E-181 -1.141838721956283E-006 -9.178625906777079E-179
  3.645712330380388E-180 -1.141838721956283E-006  3.425509822776051E-178
 -1.360598364675993E-179 -1.141838721956283E-006 -1.278417670042650E-177
  5.077822225665705E-179 -1.141838721956283E-006  4.771119697893207E-177
 -1.895069053798768E-178 -1.141838721956283E-006 -1.780606112152938E-176
  7.072493992628499E-178 -1.141838721956283E-006  6.645312478822433E-176
 -2.639490691671524E-177 -1.141838721956283E-006 -2.480064380313679E-175
  9.850713367423246E-177 -1.141838721956283E-006  9.255726273372475E-175
 -3.676336277801982E-176 -1.141838721956283E-006 -3.454284071317777E-174
  1.372027377446622E-175 -1.141838721956283E-006  1.289156365793328E-173
 -5.120475882006289E-175 -1.141838721956283E-006 -4.811197056041537E-173
  1.910987615057854E-174 -1.141838721956283E-006  1.795563185837282E-172
 -7.131902872030466E-174 -1.141838721956283E-006 -6.701133037745274E-172
  2.661662387306521E-173 -1.141838721956283E-006  2.500896896514270E-171
 -9.933459262023037E-173 -1.141838721956283E-006 -9.333474282282552E-171
  3.707217466078563E-172 -1.141838721956283E-006  3.483300023261594E-170
 -1.383552393811133E-171 -1.141838721956283E-006 -1.299985266481870E-169
  5.163487828636908E-171 -1.141838721956283E-006  4.851611063601106E-169
 -1.927039892073649E-170 -1.141838721956283E-006 -1.810645898792255E-168
  7.191810785430907E-170 -1.141838721956283E-006  6.757422488808911E-168
 -2.684020324964878E-169 -1.141838721956283E-006 -2.521904405644452E-167
  1.001690022131687E-168 -1.141838721956283E-006  9.411875373696496E-167
 -3.738358056030261E-168 -1.141838721956283E-006 -3.512559708914154E-166
  1.395174220198936E-167 -1.141838721956283E-006  1.310905129828697E-165
 -5.206861075192485E-167 -1.141838721956283E-006 -4.892364548423590E-165
  1.943227008057188E-166 -1.141838721956283E-006  1.825855306386485E-164
 -7.252221924709500E-166 -1.141838721956283E-006 -6.814184770703581E-164
  2.706566069078081E-165 -1.141838721956283E-006  2.543088377642784E-163
 -1.010104208384093E-164 -1.141838721956283E-006 -9.490935033501203E-163
  3.769760226628732E-164 -1.141838721956283E-006  3.542065175636045E-162
 -1.406893669813083E-163 -1.141838721956283E-006 -1.321916719919406E-161
  5.250598656589462E-163 -1.141838721956283E-006  4.933460362114020E-161
 -1.959550095654476E-162 -1.141838721956283E-006 -1.841192472853667E-160
  7.313140516958632E-162 -1.141838721956283E-006  6.871423855203576E-160
 -2.729301197218128E-161 -1.141838721956283E-006 -2.564450294795949E-159
  1.018589073717665E-160 -1.141838721956283E-006  9.570658793663440E-159
 -3.801426175148846E-160 -1.141838721956283E-006 -3.571818487985781E-158
  1.418711562687709E-159 -1.141838721956283E-006  1.333020807257738E-157
 -5.294703633236188E-159 -1.141838721956283E-006 -4.974901380232151E-157
  1.976010297025705E-158 -1.141838721956283E-006  1.856658471367087E-156
 -7.374570824779202E-158 -1.141838721956283E-006 -6.929143747445133E-156
  2.752227300208988E-157 -1.141838721956283E-006  2.585991651841460E-155
 -1.027145211835849E-156 -1.141838721956283E-006 -9.651052232620897E-155
  3.833358117322496E-156 -1.141838721956283E-006  3.601821727864213E-154
 -1.430628725745414E-155 -1.141838721956283E-006 -1.344218168819476E-153
  5.339179091249168E-155 -1.141838721956283E-006  5.016690502491709E-153
 -1.992608763925216E-154 -1.141838721956283E-006 -1.872254384114653E-152
  7.436517146575943E-154 -1.141838721956283E-006  6.987348486209440E-152
 -2.775345982237857E-153 -1.141838721956283E-006 -2.607713956072311E-151
  1.035773221429383E-152 -1.141838721956283E-006  9.732120975668300E-151
 -3.865558287493575E-152 -1.141838721956283E-006 -3.632076994660252E-150
  1.442645992854557E-151 -1.141838721956283E-006  1.355509588107357E-149
 -5.384028142668868E-151 -1.141838721956283E-006 -5.058830652963405E-149
  2.009346657782091E-150 -1.141838721956283E-006  1.887981302374626E-148
 -7.498983816861311E-150 -1.141838721956283E-006 -7.046042144202322E-148
  2.798658860966315E-149 -1.141838721956283E-006  2.629618727443467E-147
 -1.044473706217936E-148 -1.141838721956283E-006 -9.813870695353413E-147
  3.898028938775026E-148 -1.141838721956283E-006  3.662586405397100E-146
 -1.454764204888249E-147 -1.141838721956283E-006 -1.366895855205275E-145
  5.429253925675374E-147 -1.141838721956283E-006  5.101324780281505E-145
 -2.026225149781369E-146 -1.141838721956283E-006 -1.903840326592032E-144
  7.561975206557771E-146 -1.141838721956283E-006  7.105228828340135E-144
 -2.822167567645034E-145 -1.141838721956283E-006 -2.651707498676792E-143
  1.053247274992413E-144 -1.141838721956283E-006  9.896307111873374E-143
 -3.930772343205234E-144 -1.141838721956283E-006 -3.693352094881588E-142
  1.466984209782852E-143 -1.141838721956283E-006  1.378377766833901E-141
 -5.474859604810763E-143 -1.141838721956283E-006 -5.144175857847560E-141
  2.043245420946020E-142 -1.141838721956283E-006  1.919832566455634E-140
 -7.625495723303173E-142 -1.141838721956283E-006 -7.164912680037620E-140
  2.845873747226667E-141 -1.141838721956283E-006  2.673981815369484E-139
 -1.062094541657612E-140 -1.141838721956283E-006 -9.979435993474399E-139
  3.963790791907779E-140 -1.141838721956283E-006  3.724376215852812E-138
 -1.479306862597384E-139 -1.141838721956283E-006 -1.389956126406349E-137
  5.520848371198755E-139 -1.141838721956283E-006  5.187386884040116E-137
 -2.060408662219719E-138 -1.141838721956283E-006 -1.935959140975455E-136
  7.689549811759168E-138 -1.141838721956283E-006  7.225097875497647E-136
 -2.869779058481632E-137 -1.141838721956283E-006 -2.696443236101573E-135
  1.071016125275085E-136 -1.141838721956283E-006  1.006326315685630E-134
 -3.997086595252087E-136 -1.141838721956283E-006 -3.755660939132448E-134
  1.491733025573359E-135 -1.141838721956283E-006  1.401631744084385E-133
 -5.567223442768104E-135 -1.141838721956283E-006 -5.230960882424411E-133
  2.077716074549952E-134 -1.141838721956283E-006  1.952221178561282E-132
 -7.754141953922996E-134 -1.141838721956283E-006 -7.285788626002687E-132
  2.893885174114139E-133 -1.141838721956283E-006  2.719093332545007E-131
 -1.080012650106426E-132 -1.141838721956283E-006 -1.014779446757976E-130
  4.030662083014378E-132 -1.141838721956283E-006  3.787208453777319E-130
 -1.504263568195075E-131 -1.141838721956283E-006 -1.413405436835161E-129
  5.613988064478988E-131 -1.141838721956283E-006  5.274900901962796E-129
 -2.095168868972041E-130 -1.141838721956283E-006 -1.968619817101646E-128
  7.819276669440439E-130 -1.141838721956283E-006  7.346989178210141E-128
 -2.918193780878972E-129 -1.141838721956283E-006 -2.741933689573891E-127
  1.089084745657160E-128 -1.141838721956283E-006  1.023303584047478E-126
 -4.064519604540743E-128 -1.141838721956283E-006 -3.819020967232523E-126
  1.516899367250615E-127 -1.141838721956283E-006  1.425278028488230E-125
 -5.661145508548384E-127 -1.141838721956283E-006 -5.319210017229666E-125
  2.112768266694246E-126 -1.141838721956283E-006  1.985156204043088E-124
 -7.884958515922318E-126 -1.141838721956283E-006 -7.408703814449218E-124
  2.942706579699437E-125 -1.141838721956283E-006  2.764965905375440E-123
 -1.098233046720576E-124 -1.141838721956283E-006 -1.031899324005661E-122
  4.098661528912269E-124 -1.141838721956283E-006  3.851100705485185E-122
 -1.529641306892884E-123 -1.141838721956283E-006 -1.437250349793476E-121
  5.708699074680183E-123 -1.141838721956283E-006  5.363891328625504E-121
 -2.130515499182831E-122 -1.141838721956283E-006 -2.001831496470809E-120
  7.951192089263308E-122 -1.141838721956283E-006  7.470936853020685E-120
 -2.967425285786975E-121 -1.141838721956283E-006 -2.788191591561256E-119
  1.107458193422157E-120 -1.141838721956283E-006  1.040567268094296E-118
 -4.133090245110022E-120 -1.141838721956283E-006 -3.883449913220970E-118
  1.542490278701793E-119 -1.141838721956283E-006  1.449323238478958E-117
 -5.756652090296043E-119 -1.141838721956283E-006 -5.408947962593857E-117
  2.148411808248236E-118 -1.141838721956283E-006  2.018646861189647E-116
 -8.017982023963526E-118 -1.141838721956283E-006 -7.533692648499034E-116
  2.992351628760585E-117 -1.141838721956283E-006  2.811612373280649E-115
 -1.116760831264574E-116 -1.141838721956283E-006 -1.049308022827293E-114
  4.167808162182329E-116 -1.141838721956283E-006  3.916070853981018E-114
 -1.555447181746440E-115 -1.141838721956283E-006 -1.461497539309710E-113
  5.805007910767653E-115 -1.141838721956283E-006  5.454383071840618E-113
 -2.166458446132369E-114 -1.141838721956283E-006 -2.035603474805321E-112
  8.085332993452709E-114 -1.141838721956283E-006  7.596975592037223E-112
 -3.017487352767916E-113 -1.141838721956283E-006 -2.835229889334293E-111
  1.126141611172639E-112 -1.141838721956283E-006  1.058122199813345E-110
 -4.202817709413765E-112 -1.141838721956283E-006 -3.948965810319951E-110
  1.568512922648172E-111 -1.141838721956283E-006  1.473774104146712E-109
 -5.853769919651573E-111 -1.141838721956283E-006 -5.500199835554607E-109
  2.184656675595813E-110 -1.141838721956283E-006  2.052702523807172E-108
 -8.153249710418091E-110 -1.141838721956283E-006 -7.660790111673227E-108
  3.042834216607588E-109 -1.141838721956283E-006  2.859045792288638E-107
 -1.135601189538854E-108 -1.141838721956283E-006 -1.067010415798723E-106
  4.238121336494752E-108 -1.141838721956283E-006  3.982137083965938E-106
 -1.581688415644015E-107 -1.141838721956283E-006 -1.486153792006503E-105
  5.902941528926455E-107 -1.141838721956283E-006  5.546401459629542E-105
 -2.203007770006180E-106 -1.141838721956283E-006 -2.069945204651167E-104
  8.221736927132257E-106 -1.141838721956283E-006  7.725140672641539E-104
 -3.068393993852285E-105 -1.141838721956283E-006 -2.883061748591499E-103
  1.145140228269591E-104 -1.141838721956283E-006  1.075973292710184E-102
 -4.273721513692947E-104 -1.141838721956283E-006 -4.015586995981766E-102
  1.594974582650292E-103 -1.141838721956283E-006  1.498637469121621E-101
 -5.952526179231871E-103 -1.141838721956283E-006 -5.592991176888308E-101
  2.221513013427719E-102 -1.141838721956283E-006  2.087332723843161E-100
 -8.290799435787503E-102 -1.141838721956283E-006 -7.790031777683989E-100
  3.094168472972229E-101 -1.141838721956283E-006  2.907279438689280E-099
 -1.154759394831042E-100 -1.141838721956283E-006 -1.085011457698848E-098
  4.309620732026850E-100 -1.141838721956283E-006  4.049317886926553E-098
 -1.608372353327671E-099 -1.141838721956283E-006 -1.511226009000703E-097
  6.002527340107869E-099 -1.141838721956283E-006  5.639972247310281E-097
 -2.240173700710429E-098 -1.141838721956283E-006 -2.104866298023995E-096
  8.360442068830930E-098 -1.141838721956283E-006  7.855467967364950E-096
 -3.120159457461260E-097 -1.141838721956283E-006 -2.931700557143646E-095
  1.164459362296194E-096 -1.141838721956283E-006  1.094125543183809E-094
 -4.345821503438751E-096 -1.141838721956283E-006 -4.083332117020780E-094
  1.621882665145880E-095 -1.141838721956283E-006  1.523920292489931E-093
 -6.052948510239514E-095 -1.141838721956283E-006 -5.687347958257773E-093
