           2   1206.60996341360       5.145868778938786E-002   3.19395542069453     
           3   1113.89958442975       8.669626889873876E-002   4.11963920871884     
           4   1031.24484123631       9.911146626868003E-002   4.30140180980497     
           5   968.545260761478       8.863038583824194E-002   4.02818253103028     
           6   922.472132020941       6.550175922007279E-002   3.53032867706464     
           7   889.806359585963       4.142333580835176E-002   2.95694981232329     
           8   867.901228007220       2.371083094066542E-002   2.40160315984258     
           9   853.319959296919       1.404280339845948E-002   1.92284646276044     
          10   845.208339514014       1.031934014140557E-002   1.54980544559398     
          11   841.858183681919       9.353430379434667E-003   1.28659445617357     
          12   841.646844415533       8.737533306045417E-003   1.12755966065801     
          13   844.156135139444       7.893954060414172E-003   1.05777475167608     
          14   849.127710717216       6.793088407256227E-003   1.05839693452961     
          15   855.798546219917       5.890644221431392E-003   1.10347803873067     
          16   863.527476119878       5.616803811763604E-003   1.16800247744657     
          17   872.664961151761       5.814336418950897E-003   1.23779038040523     
          18   883.542765956654       6.203142866402571E-003   1.30294117617360     
          19   895.426486665569       6.599065372767929E-003   1.35983577024884     
          20   907.555607778488       6.898613909357751E-003   1.40688355683293     
          21   920.131342598234       7.225030656521682E-003   1.44432639793108     
          22   933.468752325041       7.742661994567863E-003   1.47383183315885     
          23   947.376283483018       8.553541928564241E-003   1.50093762648609     
          24   961.599076938944       9.713501906857876E-003   1.53125255457459     
          25   976.135403061143       1.115587884078413E-002   1.56679919425759     
          26   991.046110661327       1.280168027130194E-002   1.60823060071187     
          27   1006.38918702897       1.464509420245098E-002   1.65430790855719     
          28   1022.17999426685       1.669312967430992E-002   1.70283434659166     
          29   1038.26623231065       1.893090269723475E-002   1.74967340022261     
          30   1054.50347143035       2.134078997484986E-002   1.79045815940857     
          31   1070.94653176072       2.391610697675640E-002   1.82183982890332     
          32   1087.68427661808       2.665218815193679E-002   1.84152244164334     
          33   1104.74299647140       2.954150752645553E-002   1.85040317643618     
          34   1122.10982750951       3.258210241410183E-002   1.84917515139819     
          35   1139.67827607593       3.579712541819745E-002   1.83452203963229     
          36   1157.36049262748       3.922055224901282E-002   1.80378692641487     
          37   1175.23750908602       4.290453661149747E-002   1.76095993102933     
          38   1193.40376764025       4.689078808693552E-002   1.71061731440923     
          39   1211.83980682551       5.116106167795705E-002   1.65303280805296     
          40   1230.49753108478       5.568212420950992E-002   1.58740453490113     
          41   1249.33678923079       6.042949181872093E-002   1.51298491022538     
          42   1268.34896458815       6.541367577244202E-002   1.42924342325080     
          43   1287.53344002699       7.065393712315940E-002   1.33570385555743     
          44   1306.88956636870       7.616953840374525E-002   1.23189002042470     
          45   1326.41665421503       8.197974383117070E-002   1.11732576260572     
          46   1346.11722187123       8.809724937114541E-002  0.991454741418035     
          47   1366.00635186110       9.450847254140268E-002  0.853399780557940     
          48   1386.10219187266       0.101193262903076       0.702203517448040     
          49   1406.42298262712       0.108131472283999       0.536908619322824     
          50   1426.98694699947       0.115302954853112       0.356557782659726     
          51   1447.80600770753       0.122695113325165       0.160593186475667     
          52   1468.86687704163       0.130325537458418      -4.994514659149412E-002
          53   1490.14981614011       0.138219365531695      -0.273617712711753     
          54   1511.63527739853       0.146401738112956      -0.508984981494728     
          55   1533.30356605097       0.154897797954413      -0.754607396731797     
          56   1555.14001904506       0.163725235618215       -1.00953895776725     
          57   1577.14965532127       0.172871926599016       -1.27480796210513     
          58   1599.34242471068       0.182318293810105       -1.55193626436369     
          59   1621.72828393613       0.192044761571019       -1.84244569646000     
          60   1644.31718286700       0.202031755330176       -2.14785806841229     
          61   1667.11870407835       0.212263287047587       -2.46928335487485     
          62   1690.14094696051       0.222737711925483       -2.80618425313164     
          63   1713.39163028571       0.233456970997867       -3.15761162674055     
          64   1736.87847592294       0.244423005076076       -3.52261632063885     
          65   1760.60915023904       0.255637754369048       -3.90024916198606     
          66   1784.58957894472       0.267101713409137       -4.28969142185070     
          67   1808.81862229782       0.278809596600426       -4.69064619857414     
          68   1833.29324367056       0.290754671893356       -5.10294703618041     
          69   1858.01047007060       0.302930205092125       -5.52642746447239     
          70   1882.96731307935       0.315329459489888       -5.96092099998999     
          71   1908.16197049454       0.327945144971265       -6.40632730371580     
          72   1933.59739748939       0.340767766036395       -6.86281065224310     
          73   1959.27772237420       0.353787273163312       -7.33060146873910     
          74   1985.20717306977       0.366993613101021       -7.80993016738254     
          75   2011.38996634812       0.380376728654020       -8.30102715457224     
          76   2037.82706466374       0.393926611277133       -8.80395862993645     
          77   2064.50633569088       0.407633459255960       -9.31813398688129     
          78   2091.41260208725       0.421487519331827       -9.84279841481818     
          79   2118.53072841134       0.435479033918424       -10.3771971009397     
          80   2145.84551174510       0.449598241145089       -10.9205752318147     
          81   2173.34807736066       0.463834978211419       -11.4722620596448     
          82   2201.05550055261       0.478177491307658       -12.0319230977570     
          83   2228.99148819022       0.492613626087677       -12.5993079287544     
          84   2257.17960600112       0.507131224709530       -13.1741661419032     
          85   2285.64315568503       0.521718126187448       -13.7562473351857     
          86   2314.39939822230       0.536362063262660       -14.3452973724309     
          87   2343.43910034650       0.551050352247855       -14.9410471505067     
          88   2372.74617566866       0.565770204182468       -15.5432238366732     
          89   2402.30504454021       0.580508828954097       -16.1515546159895     
          90   2432.09995381415       0.595253435926241       -16.7657666937802     
          91   2462.11690733416       0.609991044437509       -17.3855437773580     
          92   2492.35085302510       0.624707914000701       -18.0103955161849     
          93   2522.79854955340       0.639390115547266       -18.6397880669385     
          94   2553.45658082426       0.654023722355976       -19.2731876169963     
          95   2584.32203964500       0.668594810830110       -19.9100603871394     
