  0.000000000000000E+000  6.384180654830342E-029
  0.000000000000000E+000  6.872848048973895E-029
  0.000000000000000E+000  7.398919600162155E-029
  0.000000000000000E+000  7.965258327564747E-029
  0.000000000000000E+000  8.574946392521153E-029
  0.000000000000000E+000  9.231301872063512E-029
  0.000000000000000E+000  9.937896816301531E-029
  0.000000000000000E+000  1.069857668793501E-028
  0.000000000000000E+000  1.151748128968429E-028
  0.000000000000000E+000  1.239906729352269E-028
  0.000000000000000E+000  1.334813249431088E-028
  0.000000000000000E+000  1.436984191982117E-028
  0.000000000000000E+000  1.546975593923806E-028
  0.000000000000000E+000  1.665386052309510E-028
  0.000000000000000E+000  1.792859981932140E-028
  0.000000000000000E+000  1.930091122266997E-028
  0.000000000000000E+000  2.077826312836611E-028
  0.000000000000000E+000  2.236869557543047E-028
  0.000000000000000E+000  2.408086400084162E-028
  0.000000000000000E+000  2.592408634264475E-028
  0.000000000000000E+000  2.790839374832920E-028
  0.000000000000000E+000  3.004458516441310E-028
  0.000000000000000E+000  3.234428610430353E-028
  0.000000000000000E+000  3.482001191422912E-028
  0.000000000000000E+000  3.748523588151471E-028
  0.000000000000000E+000  4.035446255583064E-028
  0.000000000000000E+000  4.344330668240486E-028
  0.000000000000000E+000  4.676857817672065E-028
  0.000000000000000E+000  5.034837360311132E-028
  0.000000000000000E+000  5.420217465504316E-028
  0.000000000000000E+000  5.835095417297010E-028
  0.000000000000000E+000  6.281729027668131E-028
  0.000000000000000E+000  6.762548923319628E-028
  0.000000000000000E+000  7.280171772879525E-028
  0.000000000000000E+000  7.837414526496423E-028
  0.000000000000000E+000  8.437309745310148E-028
  0.000000000000000E+000  9.083122104213174E-028
  0.000000000000000E+000  9.778366157704428E-028
  0.000000000000000E+000  1.052682546550748E-027
  0.000000000000000E+000  1.133257318202283E-027
  0.000000000000000E+000  1.219999422165351E-027
  0.000000000000000E+000  1.313380912061361E-027
  0.000000000000000E+000  1.413909972506028E-027
  0.000000000000000E+000  1.522133684533070E-027
  0.000000000000000E+000  1.638641002676032E-027
  0.000000000000000E+000  1.764065959907284E-027
  0.000000000000000E+000  1.899091117873869E-027
  0.000000000000000E+000  2.044451281203320E-027
  0.000000000000000E+000  2.200937496090566E-027
  0.000000000000000E+000  2.369401354923150E-027
  0.000000000000000E+000  2.550759630366855E-027
  0.000000000000000E+000  2.745999264127373E-027
  0.000000000000000E+000  2.956182737532580E-027
  0.000000000000000E+000  3.182453853157268E-027
  0.000000000000000E+000  3.426043958949622E-027
  0.000000000000000E+000  3.688278648725369E-027
  0.000000000000000E+000  3.970584975487170E-027
  0.000000000000000E+000  4.274499216818074E-027
  0.000000000000000E+000  4.601675234600713E-027
  0.000000000000000E+000  4.953893474546765E-027
  0.000000000000000E+000  5.333070654504153E-027
  0.000000000000000E+000  5.741270194255138E-027
  0.000000000000000E+000  6.180713443552366E-027
  0.000000000000000E+000  6.653791769484793E-027
  0.000000000000000E+000  7.163079568938606E-027
  0.000000000000000E+000  7.711348276951079E-027
  0.000000000000000E+000  8.301581447176137E-027
  0.000000000000000E+000  8.936990986508485E-027
  0.000000000000000E+000  9.621034632197045E-027
  0.000000000000000E+000  1.035743476653496E-026
  0.000000000000000E+000  1.115019867148938E-026
  0.000000000000000E+000  1.200364033347163E-026
  0.000000000000000E+000  1.292240391687853E-026
  0.000000000000000E+000  1.391148903411207E-026
  0.000000000000000E+000  1.497627794956362E-026
  0.000000000000000E+000  1.612256486556457E-026
  0.000000000000000E+000  1.735658744963084E-026
  0.000000000000000E+000  1.868506077452648E-026
  0.000000000000000E+000  2.011521385579218E-026
  0.000000000000000E+000  2.165482898551367E-026
  0.000000000000000E+000  2.331228407632191E-026
  0.000000000000000E+000  2.509659824598660E-026
  0.000000000000000E+000  2.701748089059083E-026
  0.000000000000000E+000  2.908538451325924E-026
  0.000000000000000E+000  3.131156159583450E-026
  0.000000000000000E+000  3.370812582288509E-026
  0.000000000000000E+000  3.628811799111433E-026
  0.000000000000000E+000  3.906557696271587E-026
  0.000000000000000E+000  4.205561604865476E-026
  0.000000000000000E+000  4.527450523740186E-026
  0.000000000000000E+000  4.873975971643249E-026
  0.000000000000000E+000  5.247023516802464E-026
  0.000000000000000E+000  5.648623035775490E-026
  0.000000000000000E+000  6.080959757374277E-026
  0.000000000000000E+000  6.546386151738712E-026
  0.000000000000000E+000  7.047434729233112E-026
  0.000000000000000E+000  7.586831818785462E-026
  0.000000000000000E+000  8.167512400615804E-026
