  -1.825118E+001   2.160536E-168   2.159676E-168   2.147391E-168   4.360077E-170   1.331074E-169   8.360214E-172
  -1.824749E+001   2.092068E-168   2.091235E-168   2.079339E-168   4.221858E-170   1.288887E-169   8.090513E-172
  -1.824381E+001   1.751871E-168   1.751174E-168   1.741212E-168   3.535270E-170   1.079292E-169   6.768782E-172
  -1.824012E+001   1.084091E-168   1.083659E-168   1.077495E-168   2.187598E-170   6.678776E-170   4.179085E-172
  -1.823644E+001   3.287208E-170   3.285899E-170   3.267207E-170   6.612475E-172   2.023162E-171   1.054828E-173
  -1.823275E+001  -1.416929E-168  -1.416365E-168  -1.408308E-168  -2.859664E-170  -8.729707E-170  -5.505860E-172
  -1.822907E+001  -3.104426E-168  -3.103190E-168  -3.085538E-168  -6.265054E-170  -1.912606E-169  -1.202864E-171
  -1.822538E+001  -4.821165E-168  -4.819246E-168  -4.791832E-168  -9.729397E-170  -2.970251E-169  -1.865838E-171
  -1.822170E+001  -6.358695E-168  -6.356163E-168  -6.320007E-168  -1.283204E-169  -3.917485E-169  -2.459059E-171
  -1.821801E+001  -7.508561E-168  -7.505572E-168  -7.462878E-168  -1.515235E-169  -4.625882E-169  -2.902077E-171
  -1.821433E+001  -8.062312E-168  -8.059102E-168  -8.013259E-168  -1.626966E-169  -4.967022E-169  -3.114443E-171
  -1.821064E+001  -7.811492E-168  -7.808382E-168  -7.763965E-168  -1.576333E-169  -4.812480E-169  -3.015709E-171
  -1.820696E+001  -6.547650E-168  -6.545043E-168  -6.507813E-168  -1.321271E-169  -4.033834E-169  -2.525427E-171
  -1.820327E+001  -4.062332E-168  -4.060715E-168  -4.037616E-168  -8.197143E-170  -2.502661E-169  -1.563146E-171
  -1.819959E+001  -1.470853E-169  -1.470267E-169  -1.461904E-169  -2.959932E-171  -9.053733E-171  -4.841852E-173
  -1.819590E+001   5.257020E-168   5.254928E-168   5.225036E-168   1.060949E-169   3.238824E-169   2.039694E-171
  -1.819222E+001   1.155225E-167   1.154765E-167   1.148196E-167   2.331293E-169   7.117158E-169   4.468816E-171
  -1.818853E+001   1.796065E-167   1.795350E-167   1.785137E-167   3.624451E-169   1.106519E-168   6.939248E-171
  -1.818485E+001   2.370426E-167   2.369482E-167   2.356004E-167   4.783440E-169   1.460365E-168   9.151291E-171
  -1.818116E+001   2.800513E-167   2.799398E-167   2.783474E-167   5.651278E-169   1.725325E-168   1.080525E-170
  -1.817748E+001   3.008530E-167   3.007332E-167   2.990226E-167   6.070982E-169   1.853473E-168   1.160142E-170
  -1.817379E+001   2.916681E-167   2.915520E-167   2.898936E-167   5.885568E-169   1.796881E-168   1.124010E-170
  -1.817011E+001   2.447171E-167   2.446197E-167   2.432282E-167   4.938055E-169   1.507621E-168   9.421598E-171
  -1.816642E+001   1.522204E-167   1.521598E-167   1.512943E-167   3.071459E-169   9.377664E-169   5.846212E-171
  -1.816274E+001   6.398452E-169   6.395904E-169   6.359520E-169   1.287973E-170   3.938862E-170   2.142443E-172
  -1.815905E+001  -1.950373E-167  -1.949596E-167  -1.938506E-167  -3.936040E-169  -1.201604E-168  -7.555549E-171
  -1.815537E+001  -4.298806E-167  -4.297095E-167  -4.272651E-167  -8.674895E-169  -2.648400E-168  -1.660108E-170
  -1.815169E+001  -6.690982E-167  -6.688318E-167  -6.650272E-167  -1.350193E-168  -4.122135E-168  -2.580594E-170
  -1.814800E+001  -8.836562E-167  -8.833044E-167  -8.782799E-167  -1.783129E-168  -5.443945E-168  -3.405374E-170
  -1.814432E+001  -1.044521E-166  -1.044105E-166  -1.038166E-166  -2.107713E-168  -6.434962E-168  -4.022808E-170
  -1.814063E+001  -1.122659E-166  -1.122212E-166  -1.115828E-166  -2.265361E-168  -6.916321E-168  -4.321256E-170
  -1.813695E+001  -1.089036E-166  -1.088602E-166  -1.082410E-166  -2.197488E-168  -6.709156E-168  -4.189077E-170
  -1.813326E+001  -9.146188E-167  -9.142547E-167  -9.090541E-167  -1.845510E-168  -5.634602E-168  -3.514632E-170
  -1.812958E+001  -5.703734E-167  -5.701464E-167  -5.669031E-167  -1.150840E-168  -3.513792E-168  -2.186281E-170
  -1.812589E+001  -2.726621E-168  -2.725535E-168  -2.710030E-168  -5.489603E-170  -1.678599E-169  -9.238356E-172
  -1.812221E+001   7.235727E-167   7.232846E-167   7.191703E-167   1.460195E-168   4.457812E-168   2.798515E-170
  -1.811852E+001   1.599652E-166   1.599015E-166   1.589919E-166   3.227956E-168   9.855003E-168   6.166623E-170
  -1.811484E+001   2.492619E-166   2.491626E-166   2.477453E-166   5.029756E-168   1.535619E-167   9.596106E-170
  -1.811115E+001   3.294117E-166   3.292805E-166   3.274074E-166   6.646964E-168   2.029386E-167   1.267113E-169
  -1.810747E+001   3.895791E-166   3.894240E-166   3.872088E-166   7.860945E-168   2.400047E-167   1.497586E-169
  -1.810378E+001   4.189287E-166   4.187619E-166   4.163798E-166   8.453067E-168   2.580849E-167   1.609445E-169
  -1.810010E+001   4.066248E-166   4.064629E-166   4.041508E-166   8.204698E-168   2.505040E-167   1.561108E-169
  -1.809641E+001   3.418320E-166   3.416960E-166   3.397523E-166   6.897204E-168   2.105867E-167   1.310990E-169
  -1.809273E+001   2.137148E-166   2.136297E-166   2.124145E-166   4.311952E-168   1.316577E-167   8.175089E-170
  -1.808904E+001   1.143759E-167   1.143303E-167   1.136800E-167   2.303091E-169   7.041668E-169   3.908002E-171
  -1.808536E+001  -2.684314E-166  -2.683245E-166  -2.667982E-166  -5.416869E-168  -1.653745E-167  -1.036450E-169
  -1.808167E+001  -5.952503E-166  -5.950133E-166  -5.916287E-166  -1.201121E-167  -3.667129E-167  -2.290470E-169
  -1.807799E+001  -9.285813E-166  -9.282116E-166  -9.229316E-166  -1.873681E-167  -5.720617E-167  -3.568101E-169
  -1.807430E+001  -1.227986E-165  -1.227497E-165  -1.220514E-165  -2.477776E-167  -7.565089E-167  -4.714466E-169
  -1.807062E+001  -1.453025E-165  -1.452446E-165  -1.444184E-165  -2.931813E-167  -8.951422E-167  -5.574686E-169
  -1.806693E+001  -1.563260E-165  -1.562637E-165  -1.553749E-165  -3.154201E-167  -9.630495E-167  -5.993884E-169
  -1.806325E+001  -1.518252E-165  -1.517648E-165  -1.509015E-165  -3.063348E-167  -9.353186E-167  -5.817181E-169
  -1.805956E+001  -1.277563E-165  -1.277054E-165  -1.269790E-165  -2.577663E-167  -7.870372E-167  -4.889699E-169
  -1.805588E+001  -8.007539E-166  -8.004351E-166  -7.958819E-166  -1.615553E-167  -4.932932E-167  -3.056560E-169
  -1.805219E+001  -4.738584E-167  -4.736697E-167  -4.709752E-167  -9.542647E-169  -2.917450E-168  -1.628856E-170
  -1.804851E+001   9.957973E-166   9.954008E-166   9.897386E-166   2.009425E-167   6.134819E-167   3.838201E-169
  -1.804482E+001   2.214981E-165   2.214100E-165   2.201505E-165   4.469323E-167   1.364557E-166   8.506809E-169
  -1.804114E+001   3.459252E-165   3.457875E-165   3.438205E-165   6.979785E-167   2.131082E-166   1.326615E-168
  -1.803745E+001   4.577690E-165   4.575867E-165   4.549838E-165   9.236318E-167   2.820084E-166   1.753942E-168
  -1.803377E+001   5.419376E-165   5.417218E-165   5.386403E-165   1.093443E-166   3.338591E-166   2.074982E-168
  -1.803008E+001   5.833391E-165   5.831068E-165   5.797899E-165   1.176963E-166   3.593630E-166   2.232056E-168
  -1.802640E+001   5.668815E-165   5.666558E-165   5.634325E-165   1.143742E-166   3.492229E-166   2.167484E-168
  -1.802271E+001   4.774730E-165   4.772829E-165   4.745680E-165   9.633309E-167   2.941416E-166   1.823586E-168
  -1.801903E+001   3.000217E-165   2.999022E-165   2.981963E-165   6.052809E-167   1.848218E-166   1.142683E-168
  -1.801534E+001   1.943558E-166   1.942784E-166   1.931732E-166   3.914253E-168   1.196636E-167   6.709473E-170
  -1.801166E+001  -3.693982E-165  -3.692512E-165  -3.671507E-165  -7.453854E-167  -2.275731E-166  -1.421228E-168
  -1.800797E+001  -8.242082E-165  -8.238800E-165  -8.191935E-165  -1.663001E-166  -5.077542E-166  -3.159165E-168
  -1.800429E+001  -1.288673E-164  -1.288160E-164  -1.280832E-164  -2.600075E-166  -7.938810E-166  -4.931926E-168
  -1.800061E+001  -1.706468E-164  -1.705789E-164  -1.696085E-164  -3.442975E-166  -1.051256E-165  -6.524719E-168
  -1.799692E+001  -2.021270E-164  -2.020466E-164  -2.008972E-164  -4.078066E-166  -1.245182E-165  -7.722749E-168
  -1.799324E+001  -2.176756E-164  -2.175890E-164  -2.163512E-164  -4.391715E-166  -1.340962E-165  -8.311225E-168
  -1.798955E+001  -2.116601E-164  -2.115759E-164  -2.103723E-164  -4.270289E-166  -1.303899E-165  -8.075354E-168
  -1.798587E+001  -1.784483E-164  -1.783772E-164  -1.773625E-164  -3.600155E-166  -1.099295E-165  -6.800342E-168
  -1.798218E+001  -1.124076E-164  -1.123628E-164  -1.117237E-164  -2.267678E-166  -6.924531E-166  -4.271396E-168
  -1.797850E+001  -7.905729E-166  -7.902581E-166  -7.857627E-166  -1.592263E-167  -4.867581E-167  -2.737250E-169
  -1.797481E+001   1.370266E-164   1.369720E-164   1.361929E-164   2.764876E-166   8.441629E-166   5.262056E-168
  -1.797113E+001   3.066903E-164   3.065682E-164   3.048243E-164   6.187839E-166   1.889346E-165   1.173114E-167
  -1.796744E+001   4.800662E-164   4.798751E-164   4.771454E-164   9.685617E-166   2.957390E-165   1.833374E-167
  -1.796376E+001   6.361341E-164   6.358808E-164   6.322636E-164   1.283414E-165   3.918804E-165   2.427007E-167
  -1.796007E+001   7.538735E-164   7.535733E-164   7.492867E-164   1.520935E-165   4.644099E-165   2.874033E-167
  -1.795639E+001   8.122642E-164   8.119408E-164   8.073222E-164   1.638716E-165   5.003784E-165   3.094473E-167
  -1.795270E+001   7.902860E-164   7.899713E-164   7.854777E-164   1.594352E-165   4.868369E-165   3.008347E-167
  -1.794902E+001   6.669185E-164   6.666529E-164   6.628607E-164   1.345436E-165   4.108364E-165   2.535676E-167
  -1.794533E+001   4.211414E-164   4.209737E-164   4.185790E-164   8.495611E-166   2.594279E-165   1.596480E-167
  -1.794165E+001   3.193446E-165   3.192174E-165   3.174015E-165   6.432007E-167   1.966234E-166   1.107803E-168
  -1.793796E+001  -5.082775E-164  -5.080751E-164  -5.051850E-164  -1.025548E-165  -3.131247E-165  -1.948056E-167
  -1.793428E+001  -1.141194E-163  -1.140740E-163  -1.134251E-163  -2.302402E-165  -7.030165E-165  -4.355807E-167
  -1.793059E+001  -1.788372E-163  -1.787660E-163  -1.777491E-163  -3.607997E-165  -1.101691E-164  -6.814701E-167
  -1.792691E+001  -2.371362E-163  -2.370418E-163  -2.356934E-163  -4.784074E-165  -1.460821E-164  -9.026955E-167
  -1.792322E+001  -2.811716E-163  -2.810596E-163  -2.794608E-163  -5.672378E-165  -1.732083E-164  -1.069479E-166
  -1.791954E+001  -3.030984E-163  -3.029778E-163  -3.012543E-163  -6.114649E-165  -1.867149E-164  -1.152042E-166
  -1.791585E+001  -2.950719E-163  -2.949544E-163  -2.932766E-163  -5.952633E-165  -1.817696E-164  -1.120607E-166
  -1.791217E+001  -2.492471E-163  -2.491479E-163  -2.477306E-163  -5.028071E-165  -1.535396E-164  -9.453958E-167
  -1.790848E+001  -1.577792E-163  -1.577164E-163  -1.568192E-163  -3.182706E-165  -9.719239E-165  -5.966300E-167
  -1.790480E+001  -1.282329E-164  -1.281818E-164  -1.274527E-164  -2.582821E-166  -7.895462E-166  -4.453163E-168
  -1.790111E+001   1.885310E-163   1.884559E-163   1.873839E-163   3.803832E-165   1.161433E-164   7.211076E-167
  -1.789743E+001   4.246345E-163   4.244655E-163   4.220510E-163   8.566808E-165   2.615867E-164   1.617173E-166
  -1.789374E+001   6.662123E-163   6.659470E-163   6.621589E-163   1.344010E-164   4.104012E-164   2.532808E-166
  -1.789006E+001   8.839868E-163   8.836348E-163   8.786084E-163   1.783311E-164   5.445517E-164   3.357152E-166
  -1.788637E+001   1.048681E-162   1.048263E-162   1.042300E-162   2.115524E-164   6.460029E-164   3.979346E-166
