    1.314215-321    1.950493E-02    3.952525-322
    4.743030-321    1.950493E-02    3.729603-317
    3.952525-322    1.950493E-02    6.186238+223
    0.000000E+00    1.950493E-02    1.473446+195
    6.186238+223    1.950493E-02    8.820967+199
    1.473446+195    1.950493E-02    6.911034E-37
    8.820967+199    1.950493E-02    1.571448E-76
    6.911034E-37    1.950493E-02    2.037828+180
    1.571448E-76    1.950493E-02    4.876138E-03
    2.032256+180    1.950493E-02    4.876232E-03
    4.876138E-03    1.950493E-02    4.624949-320
    4.876232E-03    1.950493E-02    6.923442-310
    9.360074-320    1.950493E-02    6.923442-310
    6.923442-310    1.950493E-02    3.734449-317
    6.923442-310    1.950493E-02    3.734449-317
    0.000000E+00    1.950493E-02    0.000000E+00
    0.000000E+00    1.950493E-02    0.000000E+00
    0.000000E+00    1.950493E-02    0.000000E+00
    0.000000E+00    1.950493E-02    0.000000E+00
    0.000000E+00    1.950493E-02    0.000000E+00
    0.000000E+00    1.950493E-02    0.000000E+00
    0.000000E+00    1.950493E-02    5.180654-318
    0.000000E+00    1.950493E-02    4.876232E-03
    5.180654-318    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.055785-320
    4.876232E-03    1.950493E-02    3.729184-317
    4.055785-320    1.950493E-02    6.923442-310
    6.923442-310    1.950493E-02    0.000000E+00
    6.923442-310    1.950493E-02    0.000000E+00
    0.000000E+00    1.950493E-02    1.398043E-76
    0.000000E+00    1.950493E-02    1.398037E-76
    1.398043E-76    1.950493E-02    1.040324E-42
    1.398037E-76    1.950493E-02    8.606801E-67
    7.406789E-38    1.950493E-02    7.259036E-43
    2.215432E-52    1.950493E-02    6.013470-154
    2.578928E-57    1.950493E-02    6.013470-154
    6.013470-154    1.950493E-02    6.013470-154
    6.013470-154    1.950493E-02    6.013470-154
    6.013470-154    1.950493E-02    6.013470-154
    6.013470-154    1.950493E-02    6.013470-154
    6.013470-154    1.950493E-02    6.013470-154
    6.013470-154    1.950493E-02    4.669309E-03
    6.013470-154    1.950493E-02    4.876232E-03
    4.669309E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    4.876232E-03    1.950493E-02    4.876232E-03
    2.140649E-02    1.950493E-02    4.876232E-03
    2.140649E-02    5.256545E-02    4.876232E-03
    2.140649E-02    8.562597E-02    4.876232E-03
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
    2.140649E-02    8.562597E-02    2.140649E-02
