   6665732.43735163       0.000000000000000E+000 -5.578263851346727E-007
   6424456.20677300       0.000000000000000E+000 -5.578263851346727E-007
   6191913.33233326       0.000000000000000E+000 -5.578263851346727E-007
   5967787.69704452       0.000000000000000E+000 -5.578263851346727E-007
   5751774.62624716       0.000000000000000E+000 -5.578263851346727E-007
   5543580.47345073       0.000000000000000E+000 -5.578263851346727E-007
   5342922.22112243       0.000000000000000E+000 -5.578263851346727E-007
   5149527.09600701       0.000000000000000E+000 -5.578263851346727E-007
   4963132.19822585       0.000000000000000E+000 -5.578263851346727E-007
   4783484.14402753       0.000000000000000E+000 -5.578263851346727E-007
   4610338.72123305       0.000000000000000E+000 -5.578263851346727E-007
   4443460.55726366       0.000000000000000E+000 -5.578263851346727E-007
   4282622.79927216       0.000000000000000E+000 -5.578263851346727E-007
   4127606.80561566       0.000000000000000E+000 -5.578263851346727E-007
   3978201.84878011       0.000000000000000E+000 -5.578263851346727E-007
   3834204.82879606       0.000000000000000E+000 -5.578263851346727E-007
   3695419.99725249       0.000000000000000E+000 -5.578263851346727E-007
   3561658.69109467       0.000000000000000E+000 -5.578263851346727E-007
   3432739.07625837       0.000000000000000E+000 -5.578263851346727E-007
   3308485.90040307       0.000000000000000E+000 -5.578263851346727E-007
   3188730.25473067       0.000000000000000E+000 -5.578263851346727E-007
   3073309.34432186       0.000000000000000E+000 -5.578263851346727E-007
   2962066.26691180       0.000000000000000E+000 -5.578263851346727E-007
   2854849.79948935       0.000000000000000E+000 -5.578263851346727E-007
   2751514.19285223       0.000000000000000E+000 -5.578263851346727E-007
   2651918.97333426       0.000000000000000E+000 -5.578263851346727E-007
   2555928.75200068       0.000000000000000E+000 -5.578263851346727E-007
   2463413.04045939       0.000000000000000E+000 -5.578263851346727E-007
   2374246.07358346       0.000000000000000E+000 -5.578263851346727E-007
   2288306.63849074       0.000000000000000E+000 -5.578263851346727E-007
   2205477.90974488       0.000000000000000E+000 -5.578263851346727E-007
   2125647.29064751       0.000000000000000E+000 -5.578263851346727E-007
   2048706.26005591       0.000000000000000E+000 -5.578263851346727E-007
   1974550.22493429       0.000000000000000E+000 -5.578263851346727E-007
   1903078.37813255       0.000000000000000E+000 -5.578263851346727E-007
   1834193.56138623       0.000000000000000E+000 -5.578263851346727E-007
   1767802.13319456       0.000000000000000E+000 -5.578263851346727E-007
   1703813.84157137       0.000000000000000E+000 -5.578263851346727E-007
   1642141.70132865       0.000000000000000E+000 -5.578263851346727E-007
   1582701.87582973       0.000000000000000E+000 -5.578263851346727E-007
   1525413.56303704       0.000000000000000E+000 -5.578263851346727E-007
   1470198.88566343       0.000000000000000E+000 -5.578263851346727E-007
   1416982.78530111       0.000000000000000E+000 -5.578263851346727E-007
   1365692.92039470       0.000000000000000E+000 -5.578263851346727E-007
   1316259.56790029       0.000000000000000E+000 -5.578263851346727E-007
   1268615.52849926       0.000000000000000E+000 -5.578263851346727E-007
   1222696.03524967       0.000000000000000E+000 -5.578263851346727E-007
   1178438.66555367       0.000000000000000E+000 -5.578263851346727E-007
   1135783.25627864       0.000000000000000E+000 -5.578263851346727E-007
   1094671.82199852       0.000000000000000E+000 -5.578263851346727E-007
   1055048.47613917       0.000000000000000E+000 -5.578263851346727E-007
   1016859.35503736       0.000000000000000E+000 -5.578263851346727E-007
   980052.544695262       0.000000000000000E+000 -5.578263851346727E-007
   944578.010218037       0.000000000000000E+000 -5.578263851346727E-007
   910387.527800540       0.000000000000000E+000 -5.578263851346727E-007
   877434.619164996       0.000000000000000E+000 -5.578263851346727E-007
   845674.488381625       0.000000000000000E+000 -5.578263851346727E-007
   815063.960975192       0.000000000000000E+000 -5.578263851346727E-007
   785561.425233651       0.000000000000000E+000 -5.578263851346727E-007
   757126.775636161       0.000000000000000E+000 -5.578263851346727E-007
   729721.358341285       0.000000000000000E+000 -5.578263851346727E-007
   703307.918638419       0.000000000000000E+000 -5.578263851346727E-007
   677850.550303347       0.000000000000000E+000 -5.578263851346727E-007
   653314.646783225       0.000000000000000E+000 -5.578263851346727E-007
   629666.854167619       0.000000000000000E+000 -5.578263851346727E-007
   606875.025825638       0.000000000000000E+000 -5.578263851346727E-007
   584908.178726755       0.000000000000000E+000 -5.578263851346727E-007
   563736.451308443       0.000000000000000E+000 -5.578263851346727E-007
   543331.062891831       0.000000000000000E+000 -5.578263851346727E-007
   523664.274547471       0.000000000000000E+000 -5.578263851346727E-007
   504709.351401042       0.000000000000000E+000 -5.578263851346727E-007
   486440.526275788       0.000000000000000E+000 -5.578263851346727E-007
   468832.964676016       0.000000000000000E+000 -5.578263851346727E-007
   451862.731019589       0.000000000000000E+000 -5.578263851346727E-007
   435506.756104980       0.000000000000000E+000 -5.578263851346727E-007
   419742.805748283       0.000000000000000E+000 -5.578263851346727E-007
   404549.450560987       0.000000000000000E+000 -5.578263851346727E-007
   389906.036816417       0.000000000000000E+000 -5.578263851346727E-007
   375792.658372924       0.000000000000000E+000 -5.578263851346727E-007
   362190.129619596       0.000000000000000E+000 -5.578263851346727E-007
   349079.959384519       0.000000000000000E+000 -5.578263851346727E-007
   336444.325809916       0.000000000000000E+000 -5.578263851346727E-007
   324266.052116157       0.000000000000000E+000 -5.578263851346727E-007
   312528.583257883       0.000000000000000E+000 -5.578263851346727E-007
   301215.963416317       0.000000000000000E+000 -5.578263851346727E-007
   290312.814307456       0.000000000000000E+000 -5.578263851346727E-007
   279804.314281623       0.000000000000000E+000 -5.578263851346727E-007
   269676.178172327       0.000000000000000E+000 -5.578263851346727E-007
   259914.637874241       0.000000000000000E+000 -5.578263851346727E-007
   250506.423635321       0.000000000000000E+000 -5.578263851346727E-007
   241438.746007123       0.000000000000000E+000 -5.578263851346727E-007
   232699.278469712       0.000000000000000E+000 -5.578263851346727E-007
   224276.140666279       0.000000000000000E+000 -5.578263851346727E-007
   216157.882259241       0.000000000000000E+000 -5.578263851346727E-007
   208333.467361118       0.000000000000000E+000 -5.578263851346727E-007
   200792.259534365       0.000000000000000E+000 -5.578263851346727E-007
   193524.007332625       0.000000000000000E+000 -5.578263851346727E-007
   186518.830361901       0.000000000000000E+000 -5.578263851346727E-007
   179767.205855192       0.000000000000000E+000 -5.578263851346727E-007
   173259.955719570       0.000000000000000E+000 -5.578263851346727E-007
   166988.234068137       0.000000000000000E+000 -5.578263851346727E-007
   160943.515187551       0.000000000000000E+000 -5.578263851346727E-007
   155117.581953448       0.000000000000000E+000 -5.578263851346727E-007
   149502.514658121       0.000000000000000E+000 -5.578263851346727E-007
   144090.680243827       0.000000000000000E+000 -5.578263851346727E-007
   138874.721929829       0.000000000000000E+000 -5.578263851346727E-007
   133847.549207456       0.000000000000000E+000 -5.578263851346727E-007
   129002.328204740       0.000000000000000E+000 -5.578263851346727E-007
   124332.472395738       0.000000000000000E+000 -5.578263851346727E-007
   119831.633645673       0.000000000000000E+000 -5.578263851346727E-007
   115493.693584093       0.000000000000000E+000 -5.578263851346727E-007
   111312.755285048       0.000000000000000E+000 -5.578263851346727E-007
   107283.135253092       0.000000000000000E+000 -5.578263851346727E-007
   103399.355695953       0.000000000000000E+000 -5.578263851346727E-007
   99656.1370794802       0.000000000000000E+000 -5.578263851346727E-007
   96048.3909502663       0.000000000000000E+000 -5.578263851346727E-007
   92571.2130178827       0.000000000000000E+000 -5.578263851346727E-007
   89219.8764905567       0.000000000000000E+000 -5.578263851346727E-007
   85989.8256475508       0.000000000000000E+000 -5.578263851346727E-007
   82876.6696471701       0.000000000000000E+000 -5.578263851346727E-007
   79876.1765594707       0.000000000000000E+000 -5.578263851346727E-007
   76984.2676116256       0.000000000000000E+000 -5.578263851346727E-007
   74197.0116455022       0.000000000000000E+000 -5.578263851346727E-007
   71510.6197722250       0.000000000000000E+000 -5.578263851346727E-007
   68921.4402243217       0.000000000000000E+000 -5.578263851346727E-007
   66425.9533896922       0.000000000000000E+000 -5.578263851346727E-007
   64020.7670289308       0.000000000000000E+000 -5.578263851346727E-007
   61702.6116640723       0.000000000000000E+000 -5.578263851346727E-007
   59468.3361344562       0.000000000000000E+000 -5.578263851346727E-007
   57314.9033138930       0.000000000000000E+000 -5.578263851346727E-007
   55239.3859823375       0.000000000000000E+000 -5.578263851346727E-007
   53238.9628478727       0.000000000000000E+000 -5.578263851346727E-007
   51310.9147110807       0.000000000000000E+000 -5.578263851346727E-007
   49452.6207707100       0.000000000000000E+000 -5.578263851346727E-007
   47661.5550603440       0.000000000000000E+000 -5.578263851346727E-007
   45935.2830167109       0.000000000000000E+000 -5.578263851346727E-007
   44271.4581701789       0.000000000000000E+000 -5.578263851346727E-007
   42667.8189559964       0.000000000000000E+000 -5.578263851346727E-007
   41122.1856415528       0.000000000000000E+000 -5.578263851346727E-007
   39632.4573635286       0.000000000000000E+000 -5.578263851346727E-007
   38196.6092738366       0.000000000000000E+000 -5.578263851346727E-007
   36812.6897873875       0.000000000000000E+000 -5.578263851346727E-007
   35478.8179312376       0.000000000000000E+000 -5.578263851346727E-007
   34193.1807883884       0.000000000000000E+000 -5.578263851346727E-007
   32954.0310350158       0.000000000000000E+000 -5.578263851346727E-007
   31759.6845662437       0.000000000000000E+000 -5.578263851346727E-007
   30608.5182089387       0.000000000000000E+000 -5.578263851346727E-007
   29498.9675162535       0.000000000000000E+000 -5.578263851346727E-007
   28429.5246430179       0.000000000000000E+000 -5.578263851346727E-007
   27398.7362976757       0.000000000000000E+000 -5.578263851346727E-007
   26405.2017687577       0.000000000000000E+000 -5.578263851346727E-007
   25447.5710225087       0.000000000000000E+000 -5.578263851346727E-007
   24524.5428700064       0.000000000000000E+000 -5.578263851346727E-007
   23634.8632006776       0.000000000000000E+000 -5.578263851346727E-007
   22777.3232793900       0.000000000000000E+000 -5.578263851346727E-007
   21950.7581062247       0.000000000000000E+000 -5.578263851346727E-007
   21154.0448349932       0.000000000000000E+000 -5.578263851346727E-007
   20386.1012496791       0.000000000000000E+000 -5.578263851346727E-007
   19645.8842961653       0.000000000000000E+000 -5.578263851346727E-007
   18932.3886668771       0.000000000000000E+000 -5.578263851346727E-007
   18244.6454376669       0.000000000000000E+000 -5.578263851346727E-007
   17581.7207533124       0.000000000000000E+000 -5.578263851346727E-007
   16942.7145617688       0.000000000000000E+000 -5.578263851346727E-007
   16326.7593934958       0.000000000000000E+000 -5.578263851346727E-007
   15733.0191862902       0.000000000000000E+000 -5.578263851346727E-007
   15160.6881517929       0.000000000000000E+000 -5.578263851346727E-007
   14608.9896840950       0.000000000000000E+000 -5.578263851346727E-007
   14077.1753077930       0.000000000000000E+000 -5.578263851346727E-007
   13564.5236642852       0.000000000000000E+000 -5.578263851346727E-007
   13070.3395351785       0.000000000000000E+000 -5.578263851346727E-007
   12593.9529013599       0.000000000000000E+000 -5.578263851346727E-007
   12134.7180360326       0.000000000000000E+000 -5.578263851346727E-007
   11692.0126313377       0.000000000000000E+000 -5.578263851346727E-007
   11265.2369564397       0.000000000000000E+000 -5.578263851346727E-007
   10853.8130464091       0.000000000000000E+000 -5.578263851346727E-007
   10457.1839210056       0.000000000000000E+000 -5.578263851346727E-007
   10074.8128314082       0.000000000000000E+000 -5.578263851346727E-007
   9706.18253502423       0.000000000000000E+000 -5.578263851346727E-007
   9350.79459623955       0.000000000000000E+000 -5.578263851346727E-007
   9008.16871300459       0.000000000000000E+000 -5.578263851346727E-007
   8677.84206775048       0.000000000000000E+000 -5.578263851346727E-007
   8359.36870209029       0.000000000000000E+000 -5.578263851346727E-007
   8052.31891407126       0.000000000000000E+000 -5.578263851346727E-007
   7756.27867752642       0.000000000000000E+000 -5.578263851346727E-007
   7470.84908232451       0.000000000000000E+000 -5.578263851346727E-007
   7195.64579501344       0.000000000000000E+000 -5.578263851346727E-007
   6930.29853883947       0.000000000000000E+000 -5.578263851346727E-007
   6674.45059263304       0.000000000000000E+000 -5.578263851346727E-007
   6427.75830763362       0.000000000000000E+000 -5.578263851346727E-007
   6189.89064161934       0.000000000000000E+000 -5.578263851346727E-007
   5960.52870982780       0.000000000000000E+000 -5.578263851346727E-007
   5739.36535166340       0.000000000000000E+000 -5.578263851346727E-007
   5526.10471290851       0.000000000000000E+000 -5.578263851346727E-007
   5320.46184264081       0.000000000000000E+000 -5.578263851346727E-007
   5122.16230421157       0.000000000000000E+000 -5.578263851346727E-007
   4930.94180000094       0.000000000000000E+000 -5.578263851346727E-007
   4746.54580893337       0.000000000000000E+000 -5.578263851346727E-007
   4568.72923677306       0.000000000000000E+000 -5.578263851346727E-007
   4397.25607812115       0.000000000000000E+000 -5.578263851346727E-007
   4231.89909013403       0.000000000000000E+000 -5.578263851346727E-007
   4072.43947710314       0.000000000000000E+000 -5.578263851346727E-007
   3918.66658571062       0.000000000000000E+000 -5.578263851346727E-007
   3770.37761028012       0.000000000000000E+000 -5.578263851346727E-007
   3627.37730788466       0.000000000000000E+000 -5.578263851346727E-007
   3489.47772269038       0.000000000000000E+000 -5.578263851346727E-007
   3356.49791921706       0.000000000000000E+000 -5.578263851346727E-007
   3228.26372433390       0.000000000000000E+000 -5.578263851346727E-007
   3104.60747729986       0.000000000000000E+000 -5.578263851346727E-007
   2985.36778792299       0.000000000000000E+000 -5.578263851346727E-007
   2870.38930227390       0.000000000000000E+000 -5.578263851346727E-007
   2759.52247577796       0.000000000000000E+000 -5.578263851346727E-007
   2652.62335342109       0.000000000000000E+000 -5.578263851346727E-007
   2549.55335684452       0.000000000000000E+000 -5.578263851346727E-007
   2450.17907802479       0.000000000000000E+000 -5.578263851346727E-007
   2354.37207951081       0.000000000000000E+000 -5.578263851346727E-007
   2262.00870077490       0.000000000000000E+000 -5.578263851346727E-007
   2172.96987082005       0.000000000000000E+000 -5.578263851346727E-007
   2087.14092657772       0.000000000000000E+000 -5.578263851346727E-007
   2004.41143721792       0.000000000000000E+000 -5.578263851346727E-007
   1924.67503407580       0.000000000000000E+000 -5.578263851346727E-007
   1847.82924617641       0.000000000000000E+000 -5.578263851346727E-007
   1773.77534118861       0.000000000000000E+000 -5.578263851346727E-007
   1702.41817181970       0.000000000000000E+000 -5.578263851346727E-007
   1633.66602742927       0.000000000000000E+000 -5.578263851346727E-007
   1567.43049091524       0.000000000000000E+000 -5.578263851346727E-007
   1503.62630074174       0.000000000000000E+000 -5.578263851346727E-007
   1442.17121803684       0.000000000000000E+000 -5.578263851346727E-007
   1382.98589874582       0.000000000000000E+000 -5.578263851346727E-007
   1325.99377072209       0.000000000000000E+000 -5.578263851346727E-007
   1271.12091575568       0.000000000000000E+000 -5.578263851346727E-007
   1218.29595641567       0.000000000000000E+000 -5.578263851346727E-007
   1167.44994770519       0.000000000000000E+000 -5.578263851346727E-007
   1118.51627341318       0.000000000000000E+000 -5.578263851346727E-007
   1071.43054710542       0.000000000000000E+000 -5.578263851346727E-007
   1026.13051770294       0.000000000000000E+000 -5.578263851346727E-007
   982.555979508038       0.000000000000000E+000 -5.578263851346727E-007
   940.648686653181       0.000000000000000E+000 -5.578263851346727E-007
   900.352271809430       0.000000000000000E+000 -5.578263851346727E-007
   861.612169104110       0.000000000000000E+000 -5.578263851346727E-007
   824.375541096891       0.000000000000000E+000 -5.578263851346727E-007
   788.591209698654       0.000000000000000E+000 -5.578263851346727E-007
   754.209590947301       0.000000000000000E+000 -5.578263851346727E-007
   721.182633364623       0.000000000000000E+000 -5.578263851346727E-007
   689.463760170049       0.000000000000000E+000 -5.578263851346727E-007
   659.007813911779       0.000000000000000E+000 -5.578263851346727E-007
   629.771007380495       0.000000000000000E+000 -5.578263851346727E-007
   601.710868425002       0.000000000000000E+000 -5.578263851346727E-007
   574.786214277708       0.000000000000000E+000 -5.578263851346727E-007
   548.957056868597       0.000000000000000E+000 -5.578263851346727E-007
   524.184680970798       0.000000000000000E+000 -5.578263851346727E-007
   500.431550870865       0.000000000000000E+000 -5.578263851346727E-007
   477.660958209372       0.000000000000000E+000 -5.578263851346727E-007
   455.837704854970       0.000000000000000E+000 -5.578263851346727E-007
   434.927693918955       0.000000000000000E+000 -5.578263851346727E-007
   414.897745827479       0.000000000000000E+000 -5.578263851346727E-007
   395.716909248509       0.000000000000000E+000 -5.578263851346727E-007
   377.355451940132       0.000000000000000E+000 -5.578263851346727E-007
   359.793842918674       0.000000000000000E+000 -5.578263851346727E-007
   343.013065889147       0.000000000000000E+000 -5.578263851346727E-007
   327.085769950782       0.000000000000000E+000 -5.578263851346727E-007
   312.071385049382       0.000000000000000E+000 -5.578263851346727E-007
   298.968336801663       0.000000000000000E+000 -5.578263851346727E-007
   288.863306629014       0.000000000000000E+000 -5.578263851346727E-007
   292.846291542400       0.000000000000000E+000 -5.578263851346727E-007
   297.736886662833       0.000000000000000E+000 -5.578263851346727E-007
   300.499851969126       0.000000000000000E+000 -5.578263851346727E-007
   305.761172062509       0.000000000000000E+000 -5.578263851346727E-007
   309.352946033254       0.000000000000000E+000 -5.578263851346727E-007
   321.348831884682       0.000000000000000E+000 -5.578263851346727E-007
   318.226262809001       0.000000000000000E+000 -5.578263851346727E-007
   324.458668035304       0.000000000000000E+000 -5.578263851346727E-007
   343.955984471637       0.000000000000000E+000 -5.578263851346727E-007
   350.836181198797       0.000000000000000E+000 -5.578263851346727E-007
   364.741950431325       0.000000000000000E+000 -5.578263851346727E-007
   377.823727988272       0.000000000000000E+000 -5.578263851346727E-007
   392.729348476911       0.000000000000000E+000 -5.578263851346727E-007
   408.388490842359       0.000000000000000E+000 -5.578263851346727E-007
   424.903004321648       0.000000000000000E+000 -5.578263851346727E-007
   441.965118513413       0.000000000000000E+000 -5.578263851346727E-007
   459.371656768053       0.000000000000000E+000 -5.578263851346727E-007
   476.881036729407       0.000000000000000E+000 -5.578263851346727E-007
   494.269674669516       0.000000000000000E+000 -5.578263851346727E-007
   511.325379999324       0.000000000000000E+000 -5.578263851346727E-007
   527.856281829717       0.000000000000000E+000 -5.578263851346727E-007
   543.692317619538       0.000000000000000E+000 -5.578263851346727E-007
   558.686598419986       0.000000000000000E+000 -5.578263851346727E-007
   572.715171256608       0.000000000000000E+000 -5.578263851346727E-007
   585.676176119613       0.000000000000000E+000 -5.578263851346727E-007
   597.488550359829       0.000000000000000E+000 -5.578263851346727E-007
   608.090538161891       0.000000000000000E+000 -5.578263851346727E-007
   617.438118531288       0.000000000000000E+000 -5.578263851346727E-007
   625.503423765622       0.000000000000000E+000 -5.578263851346727E-007
   632.273179241617       0.000000000000000E+000 -5.578263851346727E-007
   637.747178187147       0.000000000000000E+000 -5.578263851346727E-007
   641.936796105158       0.000000000000000E+000 -5.578263851346727E-007
   644.863549056602       0.000000000000000E+000 -5.578263851346727E-007
   646.557700483924       0.000000000000000E+000 -5.578263851346727E-007
   647.056924255337       0.000000000000000E+000 -5.578263851346727E-007
   646.405032889424       0.000000000000000E+000 -5.578263851346727E-007
   644.650780726773       0.000000000000000E+000 -5.578263851346727E-007
   641.846751800119       0.000000000000000E+000 -5.578263851346727E-007
   638.048340416579       0.000000000000000E+000 -5.578263851346727E-007
   633.312830798260       0.000000000000000E+000 -5.578263851346727E-007
   627.698579648149       0.000000000000000E+000 -5.578263851346727E-007
   621.264302761454       0.000000000000000E+000 -5.578263851346727E-007
   614.068464817297       0.000000000000000E+000 -5.578263851346727E-007
   606.168768418613       0.000000000000000E+000 -5.578263851346727E-007
   597.621737548192       0.000000000000000E+000 -5.578263851346727E-007
   588.482387962128       0.000000000000000E+000 -5.578263851346727E-007
   578.803977016210       0.000000000000000E+000 -5.578263851346727E-007
   568.637823877204       0.000000000000000E+000 -5.578263851346727E-007
   558.033190987997       0.000000000000000E+000 -5.578263851346727E-007
   547.037218008993       0.000000000000000E+000 -5.578263851346727E-007
   535.694899005831       0.000000000000000E+000 -5.578263851346727E-007
   524.049094734283       0.000000000000000E+000 -5.578263851346727E-007
   512.140572146904       0.000000000000000E+000 -5.578263851346727E-007
   500.008064126481       0.000000000000000E+000 -5.578263851346727E-007
   487.688343214628       0.000000000000000E+000 -5.578263851346727E-007
   475.216303963095       0.000000000000000E+000 -5.578263851346727E-007
   462.625049337005       0.000000000000000E+000 -5.578263851346727E-007
   449.945977484431       0.000000000000000E+000 -5.578263851346727E-007
   437.208865858775       0.000000000000000E+000 -5.578263851346727E-007
   424.441950499770       0.000000000000000E+000 -5.578263851346727E-007
   411.671998829276       0.000000000000000E+000 -5.578263851346727E-007
   398.924374972650       0.000000000000000E+000 -5.578263851346727E-007
   386.223097046202       0.000000000000000E+000 -5.578263851346727E-007
   373.590886328685       0.000000000000000E+000 -5.578263851346727E-007
   361.049208548908       0.000000000000000E+000 -5.578263851346727E-007
   348.618307816393       0.000000000000000E+000 -5.578263851346727E-007
   336.317233934885       0.000000000000000E+000 -5.578263851346727E-007
   324.163863986505       0.000000000000000E+000 -5.578263851346727E-007
   312.174919181444       0.000000000000000E+000 -5.578263851346727E-007
   300.365978010622       0.000000000000000E+000 -5.578263851346727E-007
   288.751486761618       0.000000000000000E+000 -5.578263851346727E-007
   277.344768413639       0.000000000000000E+000 -5.578263851346727E-007
   266.158030895759       0.000000000000000E+000 -5.578263851346727E-007
   255.202375592484       0.000000000000000E+000 -5.578263851346727E-007
   244.487806899593       0.000000000000000E+000 -5.578263851346727E-007
   234.023243519231       0.000000000000000E+000 -5.578263851346727E-007
   223.816532069202       0.000000000000000E+000 -5.578263851346727E-007
   213.874463456924       0.000000000000000E+000 -5.578263851346727E-007
   204.202792358188       0.000000000000000E+000 -5.578263851346727E-007
   194.806260014233       0.000000000000000E+000 -5.578263851346727E-007
   185.688620459107       0.000000000000000E+000 -5.578263851346727E-007
   176.852670183589       0.000000000000000E+000 -5.578263851346727E-007
   168.300281147582       0.000000000000000E+000 -5.578263851346727E-007
   160.032436980590       0.000000000000000E+000 -5.578263851346727E-007
   152.049272126892       0.000000000000000E+000 -5.578263851346727E-007
   144.350113650727       0.000000000000000E+000 -5.578263851346727E-007
   136.933525357573       0.000000000000000E+000 -5.578263851346727E-007
   129.797353862689       0.000000000000000E+000 -5.578263851346727E-007
   122.938776214799       0.000000000000000E+000 -5.578263851346727E-007
   116.354348665521       0.000000000000000E+000 -5.578263851346727E-007
   110.040056181812       0.000000000000000E+000 -5.578263851346727E-007
   103.991362295140       0.000000000000000E+000 -5.578263851346727E-007
   98.2032589027523       0.000000000000000E+000 -5.578263851346727E-007
   92.6703156490778       0.000000000000000E+000 -5.578263851346727E-007
   87.3867285455074       0.000000000000000E+000 -5.578263851346727E-007
   82.3463675108206       0.000000000000000E+000 -5.578263851346727E-007
   77.5428225482043       0.000000000000000E+000 -5.578263851346727E-007
   72.9694483081690       0.000000000000000E+000 -5.578263851346727E-007
   68.6194068188637       0.000000000000000E+000 -5.578263851346727E-007
   64.4857082021756       0.000000000000000E+000 -5.578263851346727E-007
   60.5612492261337       0.000000000000000E+000 -5.578263851346727E-007
   56.8388495781895       0.000000000000000E+000 -5.578263851346727E-007
   53.3112857744073       0.000000000000000E+000 -5.578263851346727E-007
   49.9713226499740       0.000000000000000E+000 -5.578263851346727E-007
   46.8117424035441       0.000000000000000E+000 -5.578263851346727E-007
   43.8253711913625       0.000000000000000E+000 -5.578263851346727E-007
   41.0051032926435       0.000000000000000E+000 -5.578263851346727E-007
   38.3439228842458       0.000000000000000E+000 -5.578263851346727E-007
   35.8349234820772       0.000000000000000E+000 -5.578263851346727E-007
   33.4713251209389       0.000000000000000E+000 -5.578263851346727E-007
   31.2464893574517       0.000000000000000E+000 -5.578263851346727E-007
   29.1539321899750       0.000000000000000E+000 -5.578263851346727E-007
   27.1873350002268       0.000000000000000E+000 -5.578263851346727E-007
   25.3405536247775       0.000000000000000E+000 -5.578263851346727E-007
   23.6076256728791       0.000000000000000E+000 -5.578263851346727E-007
   21.9827762083499       0.000000000000000E+000 -5.578263851346727E-007
   20.4604219167602       0.000000000000000E+000 -5.578263851346727E-007
   19.0351738810038       0.000000000000000E+000 -5.578263851346727E-007
   17.7018390877123       0.000000000000000E+000 -5.578263851346727E-007
   16.4554207880223       0.000000000000000E+000 -5.578263851346727E-007
   15.2911178345062       0.000000000000000E+000 -5.578263851346727E-007
   14.2043231147517       0.000000000000000E+000 -5.578263851346727E-007
   13.1906211996927       0.000000000000000E+000 -5.578263851346727E-007
   12.2457853215561       0.000000000000000E+000 -5.578263851346727E-007
   11.3657737922846       0.000000000000000E+000 -5.578263851346727E-007
   10.5467259683643       0.000000000000000E+000 -5.578263851346727E-007
   9.78495786114740       0.000000000000000E+000 -5.578263851346727E-007
   9.07695748549343       0.000000000000000E+000 -5.578263851346727E-007
   8.41938002962648       0.000000000000000E+000 -5.578263851346727E-007
   7.80904292048766       0.000000000000000E+000 -5.578263851346727E-007
   7.24292084717064       0.000000000000000E+000 -5.578263851346727E-007
   6.71814079435619       0.000000000000000E+000 -5.578263851346727E-007
   6.23197712494507       0.000000000000000E+000 -5.578263851346727E-007
   5.78184673990142       0.000000000000000E+000 -5.578263851346727E-007
   5.36530433164541       0.000000000000000E+000 -5.578263851346727E-007
   4.98003773691834       0.000000000000000E+000 -5.578263851346727E-007
   4.62386338640782       0.000000000000000E+000 -5.578263851346727E-007
   4.29472184129553       0.000000000000000E+000 -5.578263851346727E-007
   3.99067340167306       0.000000000000000E+000 -5.578263851346727E-007
   3.70989376938372       0.000000000000000E+000 -5.578263851346727E-007
   3.45066974684177       0.000000000000000E+000 -5.578263851346727E-007
   3.21139495494403       0.000000000000000E+000 -5.578263851346727E-007
   2.99056555590900       0.000000000000000E+000 -5.578263851346727E-007
   2.78677597110773       0.000000000000000E+000 -5.578263851346727E-007
