   -3.762209E-23   -1.129018E-20   -2.631681E-19   -9.070542E-17   -4.747531E-16   -3.762209E-15
   -4.202855E-23   -1.261253E-20   -2.939914E-19   -1.013292E-16   -5.303583E-16   -4.202855E-15
   -4.696418E-23   -1.409369E-20   -3.285164E-19   -1.132289E-16   -5.926410E-16   -4.696418E-15
   -5.249188E-23   -1.575252E-20   -3.671829E-19   -1.265559E-16   -6.623950E-16   -5.249188E-15
   -5.868196E-23   -1.761013E-20   -4.104827E-19   -1.414800E-16   -7.405076E-16   -5.868196E-15
   -6.561304E-23   -1.969010E-20   -4.589659E-19   -1.581905E-16   -8.279710E-16   -6.561304E-15
   -7.337304E-23   -2.201884E-20   -5.132475E-19   -1.768996E-16   -9.258944E-16   -7.337304E-15
   -8.206024E-23   -2.462582E-20   -5.740148E-19   -1.978441E-16   -1.035518E-15   -8.206024E-15
   -9.178453E-23   -2.754402E-20   -6.420366E-19   -2.212890E-16   -1.158229E-15   -9.178453E-15
   -1.026688E-22   -3.081032E-20   -7.181722E-19   -2.475305E-16   -1.295577E-15   -1.026687E-14
   -1.148502E-22   -3.446591E-20   -8.033821E-19   -2.768996E-16   -1.449295E-15   -1.148502E-14
   -1.284825E-22   -3.855688E-20   -8.987404E-19   -3.097664E-16   -1.621321E-15   -1.284825E-14
   -1.437372E-22   -4.313472E-20   -1.005447E-18   -3.465449E-16   -1.813819E-15   -1.437372E-14
   -1.608061E-22   -4.825700E-20   -1.124845E-18   -3.876973E-16   -2.029212E-15   -1.608060E-14
   -1.799036E-22   -5.398807E-20   -1.258433E-18   -4.337408E-16   -2.270204E-15   -1.799036E-14
   -2.012695E-22   -6.039986E-20   -1.407889E-18   -4.852532E-16   -2.539820E-15   -2.012695E-14
   -2.251717E-22   -6.757275E-20   -1.575085E-18   -5.428803E-16   -2.841441E-15   -2.251716E-14
   -2.519095E-22   -7.559662E-20   -1.762117E-18   -6.073442E-16   -3.178846E-15   -2.519094E-14
   -2.818176E-22   -8.457187E-20   -1.971326E-18   -6.794515E-16   -3.556256E-15   -2.818175E-14
   -3.152700E-22   -9.461077E-20   -2.205327E-18   -7.601041E-16   -3.978393E-15   -3.152699E-14
   -3.526849E-22   -1.058387E-19   -2.467045E-18   -8.503098E-16   -4.450530E-15   -3.526847E-14
   -3.945292E-22   -1.183960E-19   -2.759748E-18   -9.511949E-16   -4.978564E-15   -3.945290E-14
   -4.413252E-22   -1.324392E-19   -3.087088E-18   -1.064018E-15   -5.569082E-15   -4.413250E-14
   -4.936563E-22   -1.481435E-19   -3.453146E-18   -1.190187E-15   -6.229448E-15   -4.936560E-14
   -5.521745E-22   -1.657045E-19   -3.862484E-18   -1.331272E-15   -6.967890E-15   -5.521742E-14
   -6.176085E-22   -1.853409E-19   -4.320197E-18   -1.489031E-15   -7.793602E-15   -6.176081E-14
   -6.907726E-22   -2.072970E-19   -4.831983E-18   -1.665427E-15   -8.716859E-15   -6.907721E-14
   -7.725767E-22   -2.318459E-19   -5.404206E-18   -1.862653E-15   -9.749144E-15   -7.725760E-14
   -8.640374E-22   -2.592928E-19   -6.043977E-18   -2.083161E-15   -1.090329E-14   -8.640366E-14
   -9.662910E-22   -2.899785E-19   -6.759246E-18   -2.329691E-15   -1.219363E-14   -9.662901E-14
   -1.080607E-21   -3.242841E-19   -7.558891E-18   -2.605302E-15   -1.363618E-14   -1.080606E-13
   -1.208404E-21   -3.626353E-19   -8.452836E-18   -2.913416E-15   -1.524885E-14   -1.208403E-13
   -1.351267E-21   -4.055076E-19   -9.452169E-18   -3.257853E-15   -1.705164E-14   -1.351265E-13
   -1.510967E-21   -4.534328E-19   -1.056928E-17   -3.642885E-15   -1.906689E-14   -1.510965E-13
   -1.689484E-21   -5.070045E-19   -1.181801E-17   -4.073280E-15   -2.131959E-14   -1.689481E-13
   -1.889027E-21   -5.668864E-19   -1.321382E-17   -4.554372E-15   -2.383763E-14   -1.889024E-13
   -2.112068E-21   -6.338197E-19   -1.477400E-17   -5.092115E-15   -2.665218E-14   -2.112064E-13
   -2.361367E-21   -7.086330E-19   -1.651786E-17   -5.693166E-15   -2.979808E-14   -2.361363E-13
   -2.640008E-21   -7.922515E-19   -1.846696E-17   -6.364958E-15   -3.331425E-14   -2.640003E-13
   -2.951436E-21   -8.857095E-19   -2.064542E-17   -7.115800E-15   -3.724417E-14   -2.951430E-13
   -3.299502E-21   -9.901620E-19   -2.308015E-17   -7.954974E-15   -4.163641E-14   -3.299495E-13
   -3.688506E-21   -1.106900E-18   -2.580125E-17   -8.892848E-15   -4.654525E-14   -3.688497E-13
   -4.123254E-21   -1.237365E-18   -2.884233E-17   -9.941009E-15   -5.203133E-14   -4.123243E-13
   -4.609115E-21   -1.383169E-18   -3.224095E-17   -1.111240E-14   -5.816240E-14   -4.609102E-13
   -5.152085E-21   -1.546112E-18   -3.603905E-17   -1.242148E-14   -6.501414E-14   -5.152070E-13
   -5.758867E-21   -1.728204E-18   -4.028352E-17   -1.388441E-14   -7.267112E-14   -5.758848E-13
   -6.436947E-21   -1.931692E-18   -4.502671E-17   -1.551923E-14   -8.122780E-14   -6.436924E-13
   -7.194688E-21   -2.159085E-18   -5.032714E-17   -1.734612E-14   -9.078972E-14   -7.194660E-13
   -8.041433E-21   -2.413189E-18   -5.625015E-17   -1.938759E-14   -1.014748E-13   -8.041400E-13
   -8.987621E-21   -2.697134E-18   -6.286878E-17   -2.166881E-14   -1.134147E-13   -8.987581E-13
   -1.004491E-20   -3.014422E-18   -7.026458E-17   -2.421790E-14   -1.267567E-13   -1.004487E-12
   -1.122634E-20   -3.368961E-18   -7.852869E-17   -2.706627E-14   -1.416651E-13   -1.122628E-12
   -1.254645E-20   -3.765118E-18   -8.776290E-17   -3.024900E-14   -1.583235E-13   -1.254638E-12
   -1.402150E-20   -4.207772E-18   -9.808095E-17   -3.380529E-14   -1.769371E-13   -1.402141E-12
   -1.566965E-20   -4.702375E-18   -1.096099E-16   -3.777893E-14   -1.977352E-13   -1.566955E-12
   -1.751120E-20   -5.255014E-18   -1.224916E-16   -4.221884E-14   -2.209737E-13   -1.751108E-12
   -1.956882E-20   -5.872492E-18   -1.368847E-16   -4.717966E-14   -2.469387E-13   -1.956867E-12
   -2.186781E-20   -6.562407E-18   -1.529662E-16   -5.272245E-14   -2.759496E-13   -2.186764E-12
   -2.443647E-20   -7.333246E-18   -1.709341E-16   -5.891538E-14   -3.083634E-13   -2.443626E-12
   -2.730639E-20   -8.194493E-18   -1.910093E-16   -6.583464E-14   -3.445789E-13   -2.730613E-12
   -3.051286E-20   -9.156739E-18   -2.134387E-16   -7.356534E-14   -3.850414E-13   -3.051256E-12
   -3.409533E-20   -1.023182E-17   -2.384982E-16   -8.220252E-14   -4.302484E-13   -3.409497E-12
   -3.809783E-20   -1.143294E-17   -2.664959E-16   -9.185238E-14   -4.807558E-13   -3.809739E-12
   -4.256955E-20   -1.277488E-17   -2.977758E-16   -1.026335E-13   -5.371844E-13   -4.256903E-12
   -4.756548E-20   -1.427413E-17   -3.327225E-16   -1.146785E-13   -6.002278E-13   -4.756485E-12
   -5.314699E-20   -1.594911E-17   -3.717654E-16   -1.281353E-13   -6.706607E-13   -5.314623E-12
   -5.938267E-20   -1.782040E-17   -4.153842E-16   -1.431693E-13   -7.493484E-13   -5.938175E-12
   -6.634912E-20   -1.991100E-17   -4.641148E-16   -1.599651E-13   -8.372578E-13   -6.634802E-12
   -7.413192E-20   -2.224657E-17   -5.185559E-16   -1.787292E-13   -9.354687E-13   -7.413060E-12
   -8.282667E-20   -2.485582E-17   -5.793759E-16   -1.996918E-13   -1.045187E-12   -8.282508E-12
   -9.254012E-20   -2.777077E-17   -6.473220E-16   -2.231106E-13   -1.167761E-12   -9.253821E-12
   -1.033916E-19   -3.102723E-17   -7.232282E-16   -2.492730E-13   -1.304694E-12   -1.033893E-11
   -1.155142E-19   -3.466517E-17   -8.080267E-16   -2.785002E-13   -1.457670E-12   -1.155115E-11
   -1.290569E-19   -3.872925E-17   -9.027584E-16   -3.111511E-13   -1.628564E-12   -1.290536E-11
   -1.441859E-19   -4.326936E-17   -1.008586E-15   -3.476264E-13   -1.819475E-12   -1.441819E-11
   -1.610868E-19   -4.834123E-17   -1.126808E-15   -3.883738E-13   -2.032746E-12   -1.610820E-11
   -1.799670E-19   -5.400709E-17   -1.258877E-15   -4.338933E-13   -2.270995E-12   -1.799612E-11
   -2.010583E-19   -6.033646E-17   -1.406411E-15   -4.847435E-13   -2.537144E-12   -2.010514E-11
   -2.246194E-19   -6.740702E-17   -1.571222E-15   -5.415484E-13   -2.834459E-12   -2.246111E-11
   -2.509394E-19   -7.530550E-17   -1.755331E-15   -6.050047E-13   -3.166588E-12   -2.509294E-11
   -2.803411E-19   -8.412878E-17   -1.960997E-15   -6.758910E-13   -3.537605E-12   -2.803290E-11
   -3.131852E-19   -9.398511E-17   -2.190743E-15   -7.550767E-13   -3.952061E-12   -3.131707E-11
   -3.498745E-19   -1.049954E-16   -2.447387E-15   -8.435331E-13   -4.415039E-12   -3.498571E-11
   -3.908590E-19   -1.172946E-16   -2.734075E-15   -9.423449E-13   -4.932216E-12   -3.908380E-11
   -4.366412E-19   -1.310336E-16   -3.054323E-15   -1.052724E-12   -5.509936E-12   -4.366160E-11
   -4.877826E-19   -1.463808E-16   -3.412059E-15   -1.176023E-12   -6.155280E-12   -4.877523E-11
   -5.449101E-19   -1.635245E-16   -3.811669E-15   -1.313755E-12   -6.876163E-12   -5.448737E-11
   -6.087241E-19   -1.826747E-16   -4.258050E-15   -1.467608E-12   -7.681420E-12   -6.086804E-11
   -6.800070E-19   -2.040663E-16   -4.756677E-15   -1.639468E-12   -8.580924E-12   -6.799544E-11
   -7.596324E-19   -2.279614E-16   -5.313660E-15   -1.831441E-12   -9.585701E-12   -7.595692E-11
   -8.485764E-19   -2.546530E-16   -5.935827E-15   -2.045881E-12   -1.070806E-11   -8.485003E-11
   -9.479290E-19   -2.844682E-16   -6.630802E-15   -2.285415E-12   -1.196177E-11   -9.478376E-11
   -1.058908E-18   -3.177723E-16   -7.407104E-15   -2.552980E-12   -1.336218E-11   -1.058798E-10
   -1.182873E-18   -3.549735E-16   -8.274244E-15   -2.851854E-12   -1.492646E-11   -1.182741E-10
   -1.321343E-18   -3.965276E-16   -9.242848E-15   -3.185698E-12   -1.667377E-11   -1.321184E-10
   -1.476015E-18   -4.429437E-16   -1.032478E-14   -3.558604E-12   -1.862553E-11   -1.475824E-10
   -1.648783E-18   -4.947906E-16   -1.153331E-14   -3.975141E-12   -2.080563E-11   -1.648554E-10
   -1.841765E-18   -5.527034E-16   -1.288322E-14   -4.440410E-12   -2.324080E-11   -1.841489E-10
   -2.057324E-18   -6.173914E-16   -1.439107E-14   -4.960111E-12   -2.596085E-11   -2.056992E-10
   -2.298101E-18   -6.896472E-16   -1.607531E-14   -5.540611E-12   -2.899910E-11   -2.297702E-10
   -2.567044E-18   -7.703556E-16   -1.795658E-14   -6.189018E-12   -3.239277E-11   -2.566564E-10
   -2.867448E-18   -8.605051E-16   -2.005792E-14   -6.913275E-12   -3.618341E-11   -2.866871E-10
   -3.202992E-18   -9.611998E-16   -2.240506E-14   -7.722251E-12   -4.041745E-11   -3.202298E-10
   -3.577784E-18   -1.073673E-15   -2.502674E-14   -8.625852E-12   -4.514672E-11   -3.576950E-10
